date,close
2023-10-30,73.994
2023-10-31,74.614
2023-11-01,75.478
2023-11-02,76.606
2023-11-03,77.0
2023-11-06,76.756
2023-11-07,77.256
2023-11-08,76.954
2023-11-09,77.29
2023-11-10,77.132
2023-11-13,77.642
2023-11-14,78.176
2023-11-15,78.42
2023-11-16,77.974
2023-11-17,78.31
2023-11-20,78.31
2023-11-21,78.364
2023-11-22,79.028
2023-11-23,78.986
2023-11-24,78.84
2023-11-27,78.724
2023-11-28,78.524
2023-11-29,78.652
2023-11-30,78.974
2023-12-01,79.818
2023-12-04,79.818
2023-12-05,79.818
2023-12-06,79.818
2023-12-07,80.38
2023-12-08,80.858
2023-12-11,81.14
2023-12-12,81.134
2023-12-13,81.454
2023-12-14,81.396
2023-12-15,81.962
2023-12-18,81.998
2023-12-19,82.098
2023-12-20,82.38
2023-12-21,81.748
2023-12-22,82.05
2023-12-27,81.756
2023-12-28,82.078
2023-12-29,82.26
2024-01-02,82.216
2024-01-03,81.842
2024-01-04,81.798
2024-01-05,81.628
2024-01-08,81.788
2024-01-09,82.39
2024-01-10,82.436
2024-01-11,82.096
2024-01-12,82.684
2024-01-15,82.744
2024-01-16,82.962
2024-01-17,82.386
2024-01-18,82.72
2024-01-19,83.004
2024-01-22,83.96
2024-01-23,84.068
2024-01-24,84.52
2024-01-25,84.886
2024-01-26,84.954
2024-01-29,85.31
2024-01-30,85.536
2024-01-31,85.044
2024-02-01,84.69
2024-02-02,86.062
2024-02-05,86.162
2024-02-06,86.374
2024-02-07,86.75
2024-02-08,86.786
2024-02-09,86.924
2024-02-12,87.66
2024-02-13,86.804
2024-02-14,86.926
2024-02-15,87.36
2024-02-16,87.712
2024-02-19,87.542
2024-02-20,86.662
2024-02-21,86.564
2024-02-22,88.044
2024-02-23,88.39
2024-02-26,88.04
2024-02-27,87.926
2024-02-28,87.966
2024-02-29,88.198
2024-03-01,88.796
2024-03-04,88.756
2024-03-05,88.178
2024-03-06,88.53
2024-03-07,88.896
2024-03-08,88.908
2024-03-11,88.33
2024-03-12,89.056
2024-03-13,89.096
2024-03-14,89.174
2024-03-15,88.61
2024-03-18,89.408
2024-03-19,89.54
2024-03-20,89.73
2024-03-21,91.018
2024-03-22,90.986
2024-03-25,90.71
2024-03-26,90.916
2024-03-27,90.852
2024-03-28,91.452
2024-04-02,90.694
2024-04-03,90.776
2024-04-04,90.848
2024-04-05,90.234
2024-04-08,90.386
2024-04-09,89.872
2024-04-10,90.286
2024-04-11,90.436
2024-04-12,90.86
2024-04-15,90.672
2024-04-16,89.218
2024-04-17,88.738
2024-04-18,88.966
2024-04-19,88.146
2024-04-22,88.276
2024-04-23,89.266
2024-04-24,89.274
2024-04-25,88.198
2024-04-26,89.804
2024-04-29,89.826
2024-04-30,89.576
2024-05-02,88.89
2024-05-03,89.65
2024-05-06,90.312
2024-05-07,90.946
2024-05-08,90.934
2024-05-09,91.14
2024-05-10,91.436
2024-05-13,91.314
2024-05-14,91.26
2024-05-15,91.926
2024-05-16,92.288
2024-05-17,91.974
2024-05-20,92.512
2024-05-21,92.302
2024-05-22,92.348
2024-05-23,92.386
2024-05-24,92.036
2024-05-27,92.24
2024-05-28,91.894
2024-05-29,91.554
2024-05-30,91.246
2024-05-31,90.726
2024-06-03,91.418
2024-06-04,91.146
2024-06-05,92.274
2024-06-06,92.582
2024-06-07,93.072
2024-06-10,93.448
2024-06-11,93.28
2024-06-12,93.812
2024-06-13,93.784
2024-06-14,94.064
2024-06-17,94.076
2024-06-18,94.62
2024-06-19,94.728
2024-06-20,95.112
2024-06-21,94.786
2024-06-24,94.944
2024-06-25,94.858
2024-06-26,94.878
2024-06-27,94.802
2024-06-28,95.186
2024-07-01,94.654
2024-07-02,94.83
2024-07-03,95.096
2024-07-04,95.298
2024-07-05,95.326
2024-07-08,95.508
2024-07-09,95.646
2024-07-10,96.022
2024-07-11,95.864
2024-07-12,96.344
2024-07-15,96.36
2024-07-16,96.488
2024-07-17,95.486
2024-07-18,94.936
2024-07-19,94.33
2024-07-22,94.784
2024-07-23,95.674
2024-07-24,94.038
2024-07-25,93.552
2024-07-26,93.722
2024-07-29,93.922
2024-07-30,93.962
2024-07-31,95.374
2024-08-01,94.386
2024-08-02,90.704
2024-08-05,88.634
2024-08-06,89.328
2024-08-07,90.67
2024-08-08,90.644
2024-08-09,91.004
2024-08-12,91.168
2024-08-13,92.072
2024-08-14,92.306
2024-08-15,93.918
2024-08-16,94.052
2024-08-19,94.296
2024-08-20,94.102
2024-08-21,94.184
2024-08-22,94.348
2024-08-23,94.366
2024-08-26,94.33
2024-08-27,94.388
2024-08-28,94.37
2024-08-29,95.442
2024-08-30,95.132
