date,close
2023-07-10,124.0625
2023-07-11,124.375
2023-07-12,125.7812
2023-07-13,127.0
2023-07-14,126.4375
2023-07-17,126.5625
2023-07-18,126.7812
2023-07-19,127.6875
2023-07-20,126.1875
2023-07-21,126.375
2023-07-24,126.1562
2023-07-25,125.5312
2023-07-26,126.1875
2023-07-27,123.875
2023-07-28,124.25
2023-07-31,124.4375
2023-08-01,122.9688
2023-08-02,122.2812
2023-08-03,120.3438
2023-08-04,122.0
2023-08-07,121.5625
2023-08-08,122.4375
2023-08-09,122.75
2023-08-10,121.6875
2023-08-11,120.75
2023-08-14,120.6875
2023-08-15,120.0938
2023-08-16,119.375
2023-08-17,118.6562
2023-08-18,119.2188
2023-08-21,117.875
2023-08-22,118.3438
2023-08-23,120.2188
2023-08-24,119.8438
2023-08-25,119.75
2023-08-28,119.9375
2023-08-29,121.0938
2023-08-30,121.125
2023-08-31,121.5625
2023-09-01,120.25
2023-09-05,119.0312
2023-09-06,119.125
2023-09-07,119.2812
2023-09-08,119.5
2023-09-11,119.0312
2023-09-12,119.375
2023-09-13,119.625
2023-09-14,119.0312
2023-09-15,118.5938
2023-09-18,118.875
2023-09-19,118.375
2023-09-20,119.2188
2023-09-21,116.2812
2023-09-22,116.9062
2023-09-25,114.8438
2023-09-26,114.375
2023-09-27,113.5
2023-09-28,113.5
2023-09-29,113.7812
2023-10-02,112.375
2023-10-03,110.6562
2023-10-04,111.5
2023-10-05,111.4062
2023-10-06,110.4688
2023-10-09,112.0312
2023-10-10,112.0625
2023-10-11,113.375
2023-10-12,111.4688
2023-10-13,112.7812
2023-10-16,111.3438
2023-10-17,110.0
2023-10-18,109.2812
2023-10-19,107.8438
2023-10-20,108.4688
2023-10-23,109.9688
2023-10-24,110.0
2023-10-25,108.4062
2023-10-26,109.875
2023-10-27,109.5
2023-10-30,109.2812
2023-10-31,109.4375
2023-11-01,110.4375
2023-11-02,112.5
2023-11-03,113.6562
2023-11-06,112.4688
2023-11-07,113.9688
2023-11-08,114.8125
2023-11-09,112.9688
2023-11-10,113.375
2023-11-13,113.2812
2023-11-14,115.4375
2023-11-15,114.25
2023-11-16,115.3125
2023-11-17,115.4062
2023-11-20,115.8125
2023-11-21,115.625
2023-11-22,115.875
2023-11-23,115.4375
2023-11-24,114.8438
2023-11-27,116.0312
2023-11-28,116.375
2023-11-29,117.4062
2023-11-30,116.4375
2023-12-01,118.1562
2023-12-04,117.5625
2023-12-05,119.4375
2023-12-06,120.5625
2023-12-07,120.2812
2023-12-08,119.0312
2023-12-11,119.0312
2023-12-12,119.5
2023-12-13,121.625
2023-12-14,123.3438
2023-12-15,123.8438
2023-12-18,123.25
2023-12-19,123.7188
2023-12-20,124.375
2023-12-21,123.9688
2023-12-22,123.7812
2023-12-26,124.25
2023-12-27,125.875
2023-12-28,125.125
2023-12-29,124.9375
2024-01-02,123.8125
2024-01-03,124.125
2024-01-04,122.8438
2024-01-05,122.0312
2024-01-08,122.5312
2024-01-09,122.4062
2024-01-10,122.1562
2024-01-11,122.7188
2024-01-12,122.875
2024-01-16,121.0625
2024-01-17,120.7812
2024-01-18,119.9062
2024-01-19,120.0
2024-01-22,120.7188
2024-01-23,119.8125
2024-01-24,119.2188
2024-01-25,119.8125
2024-01-26,119.5625
2024-01-29,120.5312
2024-01-30,121.25
2024-01-31,122.3438
2024-02-01,124.0312
2024-02-02,121.9062
2024-02-05,120.125
2024-02-06,121.0
2024-02-07,120.8438
2024-02-08,119.6875
2024-02-09,119.625
2024-02-12,119.8438
2024-02-13,117.9688
2024-02-14,118.5312
2024-02-15,118.875
2024-02-16,118.2188
2024-02-20,118.3125
2024-02-21,117.7188
2024-02-22,118.0625
2024-02-23,119.0625
2024-02-26,118.5938
2024-02-27,118.3125
2024-02-28,118.75
2024-02-29,119.25
2024-03-01,120.0312
2024-03-04,119.5938
2024-03-05,120.8438
2024-03-06,121.5938
2024-03-07,121.7188
2024-03-08,121.5
2024-03-11,121.4062
2024-03-12,120.75
2024-03-13,120.25
2024-03-14,118.7188
2024-03-15,118.75
2024-03-18,118.2188
2024-03-19,118.75
2024-03-20,118.8125
2024-03-21,119.0
2024-03-22,119.7812
2024-03-25,119.3125
2024-03-26,119.625
2024-03-27,120.1875
2024-03-28,120.4375
2024-04-01,118.5
2024-04-02,117.7188
2024-04-03,117.7812
2024-04-04,118.4062
2024-04-05,117.5312
2024-04-08,117.125
2024-04-09,117.9688
2024-04-10,115.5625
2024-04-11,115.25
2024-04-12,116.2188
2024-04-15,114.2812
2024-04-16,113.9688
2024-04-17,114.8438
2024-04-18,114.125
2024-04-19,114.625
2024-04-22,114.5312
2024-04-23,114.7188
2024-04-24,113.9062
2024-04-25,113.3125
2024-04-26,113.8438
2024-04-29,114.5938
2024-04-30,113.8125
2024-05-01,115.0312
2024-05-02,115.125
2024-05-03,115.9375
2024-05-06,116.2188
2024-05-07,116.6875
2024-05-08,116.3438
2024-05-09,116.75
2024-05-10,116.0625
2024-05-13,116.375
2024-05-14,116.7812
2024-05-15,118.0625
2024-05-16,117.9062
2024-05-17,117.3125
2024-05-20,117.0625
2024-05-21,117.3438
2024-05-22,117.2812
2024-05-23,116.8125
2024-05-24,116.8125
2024-05-28,115.7812
2024-05-29,114.5625
2024-05-30,115.4375
2024-05-31,115.9375
2024-06-03,117.4688
2024-06-04,118.4062
2024-06-05,119.0625
2024-06-06,119.25
2024-06-07,117.4062
2024-06-10,116.7812
2024-06-11,117.5938
2024-06-12,119.0
2024-06-13,119.6875
2024-06-14,120.2812
2024-06-17,119.4688
2024-06-18,120.0625
2024-06-20,119.8125
2024-06-21,119.7812
2024-06-24,120.0
2024-06-25,120.1562
2024-06-26,118.9375
2024-06-27,119.3125
2024-06-28,118.3125
2024-07-01,116.0938
2024-07-02,116.6562
2024-07-03,118.0
2024-07-05,118.8125
2024-07-08,119.0
2024-07-09,118.4375
2024-07-10,118.75
2024-07-11,119.8438
2024-07-12,119.9375
